region	bank	addr	len	symbol	role	sect	group	verify	desc
WRAM0	-	$D356	1	wObtainedBadges	entry	Main Data	player	rom,live,inv	One bit per gym badge, low bit first in badge order. A badge raises the level at which a traded Pokemon stops obeying, and several enable a field move.
WRAM0	-	$D357	1	wUnusedObtainedBadges	entry	Main Data	player	live	A second badge byte the game keeps but never reads. Kept in the saved block, so it survives in every `.sav`.
WRAM0	-	$D358	1	wLetterPrintingDelayFlags	entry	Main Data	player	rom,live	How many frames the text engine waits between characters. Text speed as the printer sees it, distinct from the menu setting in `wOptions`.
WRAM0	-	$D359	2	wPlayerID	entry	Main Data	player	rom,live	Your trainer ID, **big-endian**. Copied into every Pokemon you catch as its OT ID; a mismatch is how `CheckForDisobedience` decides a Pokemon was traded to you.
WRAM0	-	$D35B	1	wMapMusicSoundID	entry	Main Data	overworld	rom,live	
WRAM0	-	$D35C	1	wMapMusicROMBank	entry	Main Data	overworld	rom,live	
WRAM0	-	$D35D	1	wMapPalOffset	entry	Main Data	overworld	rom,live	
WRAM0	-	$D35E	1	wCurMap	entry	Main Data	overworld	rom,live,inv	The map you are standing on — but **not a test for that map being loaded**. `LoadMapData` opens with a wait for VBlank, so this byte changes a whole frame before `LoadMapHeader` runs; `TryLoadSaveFile` fills it at the top of the main menu, long before CONTINUE is chosen; and for one frame after a warp it names the destination while `wXCoord`/`wYCoord` still name the door you left by. **The other trap**: it is saved state, restored together with the whole map header below it, so writing a different map id without the matching header makes the engine read the new map's blocks through the old map's pointers — observed as an illegal opcode within a second.
WRAM0	-	$D35F	2	wCurrentTileBlockMapViewPointer	entry	Main Data	overworld	rom,live	Where the camera is inside `wOverworldMap`.
WRAM0	-	$D361	1	wYCoord	entry	Main Data	overworld	rom,live,inv	Player position, in 16x16 tiles from the top of the map.
WRAM0	-	$D362	1	wXCoord	entry	Main Data	overworld	rom,live,inv	Player position, in tiles from the left.
WRAM0	-	$D363	1	wYBlockCoord	entry	Main Data	overworld	rom,live	Which half of the current block the player stands in, vertically.
WRAM0	-	$D364	1	wXBlockCoord	entry	Main Data	overworld	rom,live	Which half of the current block, horizontally.
WRAM0	-	$D365	1	wLastMap	entry	Main Data	overworld	rom,live	The map you came from, for a warp that returns you.
WRAM0	-	$D366	1	wUnusedLastMapWidth	entry	Main Data	overworld	rom,live	
WRAM0	-	$D367	1	wCurMapTileset	entry	Main Data	overworld	rom,live	Which tileset the map uses. **Bit 7 is a latch**, not part of the id: `LoadSAV` sets it and `LoadMapHeader` returns without loading anything when it sees it, which is the whole reason a continued game trusts the saved header.
WRAM0	-	$D367	1	wCurMapHeader	alias	Main Data	overworld	rom,live	The whole nine-byte block `LoadMapHeader` copies verbatim out of the map's ROM header, starting at this byte: tileset, height, width, block pointer, text pointer, script pointer, connection bitfield. All of it lives inside `sMainData`, which is why it is the save and not the ROM that a continued game reads a room out of.
WRAM0	-	$D368	1	wCurMapHeight	entry	Main Data	overworld	rom,live,inv	Map height in **32x32 blocks**. Coordinates are in 16x16 tiles, so a map is twice this many tiles tall — report the raw number to anything that thinks in coordinates and it will conclude the player is outside the map.
WRAM0	-	$D369	1	wCurMapWidth	entry	Main Data	overworld	rom,live,inv	Map width in 32x32 blocks. Twice this in tiles. With `wCurMapHeight` it is the cleanest test there is for whether the player is actually standing on a map: `LoadMapHeader` fills both, no real map is 0x0, and measured on the cartridge they read 0 for the first several thousand frames of a new game while `wCurMap` already names the bedroom.
WRAM0	-	$D36A	2	wCurMapDataPtr	entry	Main Data	overworld	rom,live	Where the map's block data lives, in the bank named by the map header.
WRAM0	-	$D36C	2	wCurMapTextPtr	entry	Main Data	overworld	rom,live	The map's text pointer table.
WRAM0	-	$D36E	2	wCurMapScriptPtr	entry	Main Data	events	rom,live	The map's script pointer table.
WRAM0	-	$D370	1	wCurMapConnections	entry	Main Data	overworld	rom,live	Which edges of this map join another, one bit each.
WRAM0	-	$D371	1	wNorthConnectedMap	entry	Main Data	overworld	rom,live	Which map lies north, and the first byte of that direction's 11-byte connection header. `LoadMapHeader` copies one such header per set bit of `wCurMapConnections`; north is bit 3.
WRAM0	-	$D371	1	wCurMapHeaderEnd	alias	Main Data	overworld	rom,live	One past the copied map header, and literally the copy loop's own bound — so the block's length is not inferred.
WRAM0	-	$D371	1	wNorthConnectionHeader	alias	Main Data	overworld	rom,live	The northern connection header as a whole: 11 bytes, present only when bit 3 of `wCurMapConnections` is set.
WRAM0	-	$D372	2	wNorthConnectionStripSrc	entry	Main Data	overworld	rom,live	
WRAM0	-	$D374	2	wNorthConnectionStripDest	entry	Main Data	overworld	rom,live	
WRAM0	-	$D376	1	wNorthConnectionStripLength	entry	Main Data	overworld	rom,live	
WRAM0	-	$D377	1	wNorthConnectedMapWidth	entry	Main Data	overworld	rom,live	
WRAM0	-	$D378	1	wNorthConnectedMapYAlignment	entry	Main Data	overworld	rom,live	
WRAM0	-	$D379	1	wNorthConnectedMapXAlignment	entry	Main Data	overworld	rom,live	
WRAM0	-	$D37A	2	wNorthConnectedMapViewPointer	entry	Main Data	overworld	rom,live	
WRAM0	-	$D37C	1	wSouthConnectedMap	entry	Main Data	overworld	rom,live	Which map lies south, and the first byte of that direction's 11-byte connection header. `LoadMapHeader` copies one such header per set bit of `wCurMapConnections`; south is bit 2.
WRAM0	-	$D37C	1	wSouthConnectionHeader	alias	Main Data	overworld	rom,live	The southern connection header as a whole: 11 bytes, present only when bit 2 of `wCurMapConnections` is set.
WRAM0	-	$D37D	2	wSouthConnectionStripSrc	entry	Main Data	overworld	rom,live	
WRAM0	-	$D37F	2	wSouthConnectionStripDest	entry	Main Data	overworld	rom,live	
WRAM0	-	$D381	1	wSouthConnectionStripLength	entry	Main Data	overworld	rom,live	
WRAM0	-	$D382	1	wSouthConnectedMapWidth	entry	Main Data	overworld	rom,live	
WRAM0	-	$D383	1	wSouthConnectedMapYAlignment	entry	Main Data	overworld	rom,live	
WRAM0	-	$D384	1	wSouthConnectedMapXAlignment	entry	Main Data	overworld	rom,live	
WRAM0	-	$D385	2	wSouthConnectedMapViewPointer	entry	Main Data	overworld	rom,live	
WRAM0	-	$D387	1	wWestConnectedMap	entry	Main Data	overworld	rom,live	Which map lies west, and the first byte of that direction's 11-byte connection header. `LoadMapHeader` copies one such header per set bit of `wCurMapConnections`; west is bit 1.
WRAM0	-	$D387	1	wWestConnectionHeader	alias	Main Data	overworld	rom,live	The western connection header as a whole: 11 bytes, present only when bit 1 of `wCurMapConnections` is set.
WRAM0	-	$D388	2	wWestConnectionStripSrc	entry	Main Data	overworld	rom,live	
WRAM0	-	$D38A	2	wWestConnectionStripDest	entry	Main Data	overworld	rom,live	
WRAM0	-	$D38C	1	wWestConnectionStripLength	entry	Main Data	overworld	rom,live	
WRAM0	-	$D38D	1	wWestConnectedMapWidth	entry	Main Data	overworld	rom,live	
WRAM0	-	$D38E	1	wWestConnectedMapYAlignment	entry	Main Data	overworld	rom,live	
WRAM0	-	$D38F	1	wWestConnectedMapXAlignment	entry	Main Data	overworld	rom,live	
WRAM0	-	$D390	2	wWestConnectedMapViewPointer	entry	Main Data	overworld	rom,live	
WRAM0	-	$D392	1	wEastConnectedMap	entry	Main Data	overworld	rom,live	Which map lies east, and the first byte of that direction's 11-byte connection header. `LoadMapHeader` copies one such header per set bit of `wCurMapConnections`; east is bit 0.
WRAM0	-	$D392	1	wEastConnectionHeader	alias	Main Data	overworld	rom,live	The eastern connection header as a whole: 11 bytes, present only when bit 0 of `wCurMapConnections` is set.
WRAM0	-	$D393	2	wEastConnectionStripSrc	entry	Main Data	overworld	rom,live	
WRAM0	-	$D395	2	wEastConnectionStripDest	entry	Main Data	overworld	rom,live	
WRAM0	-	$D397	1	wEastConnectionStripLength	entry	Main Data	overworld	rom,live	
WRAM0	-	$D398	1	wEastConnectedMapWidth	entry	Main Data	overworld	rom,live	
WRAM0	-	$D399	1	wEastConnectedMapYAlignment	entry	Main Data	overworld	rom,live	
WRAM0	-	$D39A	1	wEastConnectedMapXAlignment	entry	Main Data	overworld	rom,live	
WRAM0	-	$D39B	2	wEastConnectedMapViewPointer	entry	Main Data	overworld	rom,live	
WRAM0	-	$D39D	11	wSpriteSet	entry	Main Data	overworld	rom,live	Which set of sprite sheets this map loads. A map can only show characters from its own set.
WRAM0	-	$D3A8	1	wSpriteSetID	entry	Main Data	overworld	rom,live	The id of that set.
WRAM0	-	$D3A9	4	wObjectDataPointerTemp	entry	Main Data	overworld	rom,live	
WRAM0	-	$D3AD	1	wMapBackgroundTile	entry	Main Data	overworld	rom,live	The block the border of the map is filled with.
WRAM0	-	$D3AE	1	wNumberOfWarps	entry	Main Data	overworld	rom,live,inv	How many warps this map has, up to 32. **Verified live**: every warp's coordinates must be on the map whose header is loaded, which ties this table to `wCurMapHeight`/`wCurMapWidth` and strengthens all three.
WRAM0	-	$D3AF	128	wWarpEntries	entry	Main Data	overworld	rom,live,inv	Four bytes each — y, x, destination warp id, destination map. Redirecting an entry here and letting the game walk into it is the safe way to move a player, because the engine then loads the destination header itself.
WRAM0	-	$D42F	129	wDestinationWarpID	entry	Main Data	overworld	rom,live	Which warp on the destination map you arrive at.
WRAM0	-	$D4B0	1	wNumSigns	entry	Main Data	overworld	rom,live	How many readable signs the map has.
WRAM0	-	$D4B1	32	wSignCoords	entry	Main Data	overworld	rom,live	Sign positions, y then x.
WRAM0	-	$D4D1	16	wSignTextIDs	entry	Main Data	overworld	rom,live	Which text each sign prints.
WRAM0	-	$D4E1	1	wNumSprites	entry	Main Data	sprites	rom,live	How many object slots the engine believes this map has. Two routines are gated on it, so raising it is what makes extra sprites move *and* makes them talkable.
WRAM0	-	$D4E2	1	wYOffsetSinceLastSpecialWarp	entry	Main Data	overworld	rom,live	
WRAM0	-	$D4E3	1	wXOffsetSinceLastSpecialWarp	entry	Main Data	overworld	rom,live	
WRAM0	-	$D4E4	32	wMapSpriteData	entry	Main Data	overworld	rom,live	A (movement byte, text id) pair per object. The text id is what an A press against an object resolves to.
WRAM0	-	$D504	32	wMapSpriteExtraData	entry	Main Data	overworld	rom,live	A second pair per object, used by trainers and item balls to say which trainer or which item.
WRAM0	-	$D524	1	wCurrentMapHeight2	entry	Main Data	overworld	rom,live	Map height again, this time in walk tiles. The engine keeps both units.
WRAM0	-	$D525	1	wCurrentMapWidth2	entry	Main Data	overworld	rom,live	Map width in walk tiles.
WRAM0	-	$D526	2	wMapViewVRAMPointer	entry	Main Data	overworld	rom,live	
WRAM0	-	$D528	1	wPlayerMovingDirection	entry	Main Data	overworld	rom,live	Which way the player is currently stepping.
WRAM0	-	$D529	1	wPlayerLastStopDirection	entry	Main Data	overworld	rom,live	
WRAM0	-	$D52A	1	wPlayerDirection	entry	Main Data	overworld	rom,live	Which way the player is facing.
WRAM0	-	$D52B	1	wTilesetBank	entry	Main Data	overworld	rom,live	Which ROM bank holds this tileset's blocks and art.
WRAM0	-	$D52C	2	wTilesetBlocksPtr	entry	Main Data	overworld	rom,live	Pointer to the blockset: 16 tile ids per 32x32 block.
WRAM0	-	$D52E	2	wTilesetGfxPtr	entry	Main Data	overworld	rom,live	Pointer to the tileset's 2bpp tile art.
WRAM0	-	$D530	2	wTilesetCollisionPtr	entry	Main Data	overworld	rom,live	An `$FF`-terminated list of the tile ids you may walk on. Everything not in the list is solid.
WRAM0	-	$D532	3	wTilesetTalkingOverTiles	entry	Main Data	overworld	rom,live	
WRAM0	-	$D535	5	wGrassTile	entry	Main Data	overworld	rom,live	Which tile id counts as tall grass on this tileset, i.e. where a wild encounter can be rolled.
WRAM0	-	$D53A	1	wNumBoxItems	entry	Main Data	bag	rom,live,inv	How many kinds of item are in the PC's item store. A different thing entirely from a Pokemon box — the name is the game's, not ours.
WRAM0	-	$D53B	101	wBoxItems	entry	Main Data	bag	live,inv	Fifty (item id, quantity) pairs and an `$FF` terminator: the PC item store.
WRAM0	-	$D5A0	2	wCurrentBoxNum	entry	Main Data	storage	rom,live,inv	Which of the twelve boxes is open, in bits 0-6. **Bit 7 is the one that matters to a reader**: until the player has changed box once, the stored boxes in cartridge RAM are uninitialised, and this bit is how you know.
WRAM0	-	$D5A2	1	wNumHoFTeams	entry	Main Data	player	rom,live	How many times you have entered the Hall of Fame. Each entry appends a team to `sHallOfFame` in cartridge RAM.
WRAM0	-	$D5A3	1	wUnusedMapVariable	entry	Main Data	overworld	rom,live	
WRAM0	-	$D5A4	2	wPlayerCoins	entry	Main Data	player	rom,live	Game Corner coins, two bytes of BCD. A separate currency from money with its own cap.
WRAM0	-	$D5A6	32	wToggleableObjectFlags	entry	Main Data	events	rom,live	One bit per object that can be removed from a map — an item ball taken, a boulder moved. This is the *missable object* system: the flag decides whether the object is placed when the map loads.
WRAM0	-	$D5C6	7	wToggleableObjectFlagsEnd	entry	Main Data	events	live	
WRAM0	-	$D5CD	1	wSavedSpriteImageIndex	entry	Main Data	events	rom,live	The picture id a sprite is reloaded with once its toggleable-object state changes (appearing after being hidden, or the reverse). Measured across a real playthrough (walk, a forced battle, menus): written from 3 places, chiefly bank 1 `$4B30`, during battle-trigger, intro, walk/menus; 28 distinct values seen, 0-255.
WRAM0	-	$D5CE	34	wToggleableObjectList	entry	Main Data	events	rom,live	Which map objects are currently hidden, rebuilt whenever a map loads.
WRAM0	-	$D5F0	1	wOaksLabCurScript	entry	Main Data	events	rom,live	Which step of Oak's laboratory's map script the game is on. **Measured**: losing the starter battle to the rival leaves it at `SCRIPT_OAKSLAB_RIVAL_STARTS_EXIT`, which is exactly where winning leaves it — `HandlePlayerBlackOut` returns without blacking the player out when `wCurOpponent` is `OPP_RIVAL1` and `wCurMap` is `OAKS_LAB`, and the map script heals the party on its next tick.
WRAM0	-	$D5F0	1	wGameProgressFlags	alias	Main Data	events	rom,live	
WRAM0	-	$D5F1	2	wPalletTownCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D5F3	1	wBluesHouseCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D5F4	3	wViridianCityCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D5F7	1	wPewterCityCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D5F8	1	wRoute3CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D5F9	2	wRoute4CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D5FB	1	wViridianGymCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D5FC	1	wPewterGymCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D5FD	1	wCeruleanGymCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D5FE	1	wVermilionGymCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D5FF	1	wCeladonGymCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D600	1	wRoute6CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D601	1	wRoute8CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D602	1	wRoute24CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D603	1	wRoute25CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D604	1	wRoute9CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D605	1	wRoute10CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D606	1	wMtMoon1FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D607	1	wMtMoonB2FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D608	1	wSSAnne1FRoomsCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D609	1	wSSAnne2FRoomsCurScript	instance	Main Data	events	rom,live	
WRAM0	-	$D60A	2	wRoute22CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D60C	1	wRedsHouse2FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D60D	1	wViridianMartCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D60E	1	wRoute22GateCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D60F	8	wCeruleanCityCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D617	1	wSSAnneBowCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D618	1	wViridianForestCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D619	1	wMuseum1FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D61A	1	wRoute13CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D61B	1	wRoute14CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D61C	1	wRoute17CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D61D	1	wRoute19CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D61E	1	wRoute21CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D61F	1	wSafariZoneGateCurScript	entry	Main Data	battle	rom,live	
WRAM0	-	$D620	1	wRockTunnelB1FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D621	2	wRockTunnel1FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D623	1	wRoute11CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D624	1	wRoute12CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D625	1	wRoute15CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D626	1	wRoute16CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D627	1	wRoute18CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D628	1	wRoute20CurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D629	1	wSSAnneB1FRoomsCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D62A	1	wVermilionCityCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D62B	1	wPokemonTower2FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D62C	1	wPokemonTower3FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D62D	1	wPokemonTower4FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D62E	1	wPokemonTower5FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D62F	1	wPokemonTower6FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D630	1	wPokemonTower7FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D631	1	wRocketHideoutB1FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D632	1	wRocketHideoutB2FCurScript	instance	Main Data	events	rom,live	
WRAM0	-	$D633	1	wRocketHideoutB3FCurScript	instance	Main Data	events	rom,live	
WRAM0	-	$D634	2	wRocketHideoutB4FCurScript	instance	Main Data	events	rom,live	
WRAM0	-	$D636	1	wRoute6GateCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D637	2	wRoute8GateCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D639	1	wCinnabarIslandCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D63A	2	wPokemonMansion1FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D63C	1	wPokemonMansion2FCurScript	instance	Main Data	events	rom,live	
WRAM0	-	$D63D	1	wPokemonMansion3FCurScript	instance	Main Data	events	rom,live	
WRAM0	-	$D63E	1	wPokemonMansionB1FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D63F	1	wVictoryRoad2FCurScript	instance	Main Data	events	rom,live	
WRAM0	-	$D640	2	wVictoryRoad3FCurScript	instance	Main Data	events	rom,live	
WRAM0	-	$D642	1	wFightingDojoCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D643	1	wSilphCo2FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D644	1	wSilphCo3FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D645	1	wSilphCo4FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D646	1	wSilphCo5FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D647	1	wSilphCo6FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D648	1	wSilphCo7FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D649	1	wSilphCo8FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D64A	1	wSilphCo9FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D64B	1	wHallOfFameCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D64C	1	wChampionsRoomCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D64D	1	wLoreleisRoomCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D64E	1	wBrunosRoomCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D64F	1	wAgathasRoomCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D650	1	wCeruleanCaveB1FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D651	2	wVictoryRoad1FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D653	5	wLancesRoomCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D658	1	wSilphCo10FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D659	2	wSilphCo11FCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D65B	1	wFuchsiaGymCurScript	entry	Main Data	events	rom,live	
WRAM0	-	$D65C	2	wSaffronGymCurScript	entry	Main Data	events	rom,live	
